Comment,Kind of offensive language
@anonymized_account Dla mnie new balance to cuda,0
"@anonymized_account Aj, Pan też ma tak na imię, ten tweet mógł zostać dziwnie zrozumiany 😂😂😂",0
@anonymized_account @anonymized_account gdyby Wisła dalej grała to by na pewno były pytania o felietony :),0
"@anonymized_account @anonymized_account Stadionu nie buduje się dla klubu / awansu, tylko dla ludzi.",0
@anonymized_account  Ręczni też nie weszli do fazy pucharowej jakbyś nie zauważył. A piłkarze byli jednym z faworytów i bràzowymi medalistami MŚ ?,0
@anonymized_account @anonymized_account Ustalili kto gospodarzem i teraz muszą nakręcić losowanie :),0
"@anonymized_account @anonymized_account Dla Polaka to potrzeba:\nJebać #PiSkomuna trzeba!\nNa Twitterze, w Internecie,\nGdzie żerują te ich śmiecie",0
@anonymized_account @anonymized_account @anonymized_account @anonymized_account I znowu będzie bredził jak potłuczony.,0
@anonymized_account A co ze zwierzętami w sutannach gwałcących dzieci?,1
#Zachodniopomorskie: Pijany 30-latek ze Szczecinka wbiegł do sklepu z maczetą i... zaczął siekać arbuzy. http://t.co/bz8VuT99VJ,0
RT @anonymized_account #Zachodniopomorskie: Pijany 30-latek ze Szczecinka wbiegł do sklepu z maczetą i... zaczął siekać arbuzy. http://t.co/bz8…,0
"@anonymized_account Jesteś dzielny, do przodu, tylko sie nie rozpij, jestes pelnowartościowym obywatelem",0
"@anonymized_account Nie ucztowoć przy jednym stole z władzą, ty nie dziennikarzu, czerwona zarazo",1
@anonymized_account Książka owszem. Gorzej z okładką.,0
@anonymized_account @anonymized_account hehe wehikuł czasu powiadasz ? To po chuj wspominasz 91 i 95 rok ?,0
"@anonymized_account Występ turniejowy porownywalnie słaby do tych z 2002, 2006 i 2008, tylko widocznie świeższe wspomnienia bardziej bolą.",0
"@anonymized_account Spokojnie, spokojnie. Ostatnio też mieli być silniejsi.",0
@anonymized_account @anonymized_account  przecież pisali wtedy że karny niesłuszny.A zawodnik Korony co dwa razy zagrał ręką piłke to co pompki robił ?,0
@anonymized_account @anonymized_account Który tak gada ? 😂,0
@anonymized_account @anonymized_account @anonymized_account @anonymized_account A faszole z Włoch na czele. Czemu wpierdol nie dostali,0
@anonymized_account @anonymized_account ale szacunek że się do tego przyznajesz :) byli tacy co też tak uważali a teraz udają że wcale tak nie mówili,0
"@anonymized_account Wszyscy się obawiają, ale zapewne to będzie ich głównym argumentem.",0
@anonymized_account Z plastiku. Z papieru stoi obok.,0
"Jedna rzecz chyba wam umknęła. To, że Gdańsk pokazał nazwisku Wałęsa srodkowy palec. Więc powtórzę za Gdańskiem Fuck you Wałęsa.Fuck you!!!",1
Spełnienia wszystkich marzeń i dużo miłości słoneczko @anonymized_account 💛🌹,0
RT @anonymized_account Spełnienia wszystkich marzeń i dużo miłości słoneczko @anonymized_account 💛🌹,0
"@anonymized_account @anonymized_account Widzę, że należysz do tych kulturalnych. Tylko masz problem tym minimum.",0
"Wnioski sa takie ze tępota jest nie zmierzon, można powiedzieć jest nieskończona",0
@anonymized_account @anonymized_account @anonymized_account i zimowej parady buldożków francuskich w strojach mikołaja. #CzegoBrakuje,0
nie ma fal\nnie ma fal\nnie ma fal,0
#Woronicza17 Jako telewidz słyszę ciągłe mamrotanie posła PO. P. pośle MAMROT jest dobry na ławeczce w Wilkowyjach.,0
RT @anonymized_account #Woronicza17 Jako telewidz słyszę ciągłe mamrotanie posła PO. P. pośle MAMROT jest dobry na ławeczce w Wilkowyjach.,0
Coraz mniejszy uśmiech u Pana Czaputowicza,0
@anonymized_account Jednostka chorobowa tzw. ODKLEJENIE MÓZGOWE,0
@anonymized_account Jeśli kilka druzyn bedzie miec 41 pkt to w kazdym wariancie awansujemy.,0
"@anonymized_account @anonymized_account @anonymized_account @anonymized_account To pytanie do kibiców, ale oni raczej ogłaszali, że każdy na własną rękę.",0
Zastanawiam się czy nie opuścić wykładu,0
"@anonymized_account @anonymized_account @anonymized_account Tomnie tęsknij tylko posłuchaj katakana z Żoliborza, Pawłowicz, Tarczyńskiego, Sasina",0
@anonymized_account  a potem jak wam jakieś info sie sprawdzi to się chwalicie linkami a jak nie to mówicie że tam tak wprost nie jest napisane,0
"@anonymized_account Dlaczego nie zasłużyła? Była dużo słabsza od Chorwacji, ale na pewno nie od Nigerii i Islandii.",0
@anonymized_account Ilość Hiszpanów w Krk zmalała a Kraków nielubi pustki ;),0
@anonymized_account I też puszczali doping z taśmy jak Cracovia o ile mnie pamięć nie myli 😂,0
@anonymized_account Oddycha plucami bo usta szalikem zatkane ;),0
"Sprzątam w pokoju, a mój brat przychodzi i takie ,,Wiki jak ładnie ścierasz kurz. Wyglądasz wtedy tak inteligentnie\"".\nUdusze się zaraz XDD",0
"RT @anonymized_account Sprzątam w pokoju, a mój brat przychodzi i takie ,,Wiki jak ładnie ścierasz kurz. Wyglądasz wtedy tak inteligentnie\"".\nUdusz…",0
"Przepaść jaka dzieli ten kraj między 2005 a 2015, trzeba przypominać, była nędza",0
"@anonymized_account To jest jeszcze ten etap, że chce zadzwonić, a zmieniam tapetę 🙈",0
"No dobra, czas zadać najważniejsze pytanie - co to do cholery było z tą Argentyną? 😛😛😛",0
@anonymized_account @anonymized_account Pewnie nie zdał testów medycznych :P,0
"@anonymized_account @anonymized_account @anonymized_account Oczywiście, stąd taki wynik. Z Senegalem graliśmy w obronie 1-4-3-0, bo trzech nie wracało :P",0
@anonymized_account Mogę ci wysłać zdjęcie na dm jak chcesz,0
"@anonymized_account @anonymized_account yyyy, coś tu ewidentnie nie gra :P",0
w górach jest tak pięknie,0
"@anonymized_account Nie zgadzam się żeby mieć tego pana w dupie, to nie moja bajka mieć chuja w dupie.",1
"Segregacja śmieci, mimo że nikt nie segreguje, w życiu paluszka (baterii) do smietnika, tak mam",0
"Jeśli to już ostateczna wersja, to jutro o 12:00 losują I rundę, a o 14:00 II rundę. Pewnie około 13:00 będą znane koszyki II rundy.",0
"@anonymized_account \""Niech chociaż sprawdzi\"" teraz będzie miało większe zastosowanie ;)",0
"@anonymized_account Będzie mu bardzo miło, dzięki ;-)",0
@anonymized_account raczej jakie znajomości.Kto go prowadził w Koronie i sprowadzał do Podbeskidzia i Górnika ? Ojrzyński,0
@anonymized_account Byc moze LV Bet nie ma bzika takiego jak inni. Albo zaraz będzie poprawka.,0
RT @anonymized_account @anonymized_account Idźcie razem w p...u!,1
"@anonymized_account PiS ma logo z orłem, a ONR ze złamanym chujem. PiS to też złamane chuje więc różnice są kosmetyczne.",1
"RT @anonymized_account @anonymized_account PiS ma logo z orłem, a ONR ze złamanym chujem. PiS to też złamane chuje więc różnice są kosmetyczne.",1
@anonymized_account @anonymized_account @anonymized_account Nie ma to jak samozachwyt,0
"@anonymized_account @anonymized_account 500+ bardzo dobry program, szkoda że nie z  pisdzielskiej kasy",1
@anonymized_account I kurwa mamy ta wolność,0
Rozjebiemy ich 4:2czuby bez wiary,0
"Brat mi oddał nike tylko one nie są kompletnie w moim stylu no ale będę mieć na wf czy coś bo one aż krzyczą jestem ACTIVE, jestem FIT",0
"@anonymized_account jestem Twoim 28, okrągłym folołersem 😎",0
@anonymized_account Co studiujesz? Nawet więcej niż bardzo 😂😂,0
"@anonymized_account @anonymized_account Każdy miał taką sytuację, jedyna różnica to obecność kamer innych niż miejski monitoring... 😂",0
@anonymized_account A miało być tak pięknie....,0
"@anonymized_account Jak przyjdzie Jarmolenko, to raczej Andersona nie będzie. To ta sama pozycja i raczej bez większych możliwości przesunięcia.",0
@anonymized_account od dzisiaj zasieki w łóżku.,0
"@anonymized_account @anonymized_account @anonymized_account @anonymized_account Nie bredź córuś, bo twój ulubieniec wyzywa i obraża ludzi na okrągło od kilkunastu lat",0
@anonymized_account ja obstawiam że nowy trener pewnie pod koniec tygodnia dopiero będzie.,0
@anonymized_account A Pani Jaruga - Nowacka?,0
"@anonymized_account @anonymized_account Starszych od siebie oczywiście, chyba zostałem dobrze zrozumiany 😉",0
"@anonymized_account Wychodzą z założenia, że lepiej, aby VAR-u było za mało, niż za dużo.",0
@anonymized_account Dobra zmiana działa i są efekty,0
@anonymized_account Ty stary zboczony prymitywie. Jak nie rozumiesz normalnie to może taki język ci to ułatwi.,1
"@anonymized_account @anonymized_account Wiem że za bardzo się spoufalam, co zrobić",0
@anonymized_account @anonymized_account Masz zupełną rację. Cały rząd i wierchuszki PiSu już dawno powinna siedzieć.,0
@anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account  macie coś do powiedzenia w tej kwestii?,0
@anonymized_account Ja tak zawsze robię i wszystko jest oki,0
"@anonymized_account Pani Kasiu, to do spania! :-)",0
@anonymized_account @anonymized_account @anonymized_account @anonymized_account Zapewne pojawi się odpowiednia informacja na ten temat w najbliższym czasie 😉,0
"@anonymized_account @anonymized_account A Włosi wszystko łykają? Przestaliby się licytować, Wisła zaakceptowałaby 2 oferty i musieliby gadać z zawodnikiem.",0
@anonymized_account Wyglądają jak moneta 400 mln awers i rewers ;-),0
"@anonymized_account Tak, po kilku latach przygód nie wątpię, że mogą się koncentrować na Belgii, a nie na Polsce 😜",0
@anonymized_account @anonymized_account @anonymized_account Tyle co Wy. Żegnam 😂😂😂,0
@anonymized_account @anonymized_account Ktoś tam napluł czy jak?,0
@anonymized_account były kupione przysmaki w ramach przekupstwa 😉,0
@anonymized_account MILIONY POLAKÓW CZEKA NA BADANIA PSYCHIATRYCZNE LISA PO WPISACH WIDAĆ  NIE ZRUWNOWARZENIE PSYCHICZNE  I CIĄGŁĄ  DEPRESJE,1
RT @anonymized_account @anonymized_account MILIONY POLAKÓW CZEKA NA BADANIA PSYCHIATRYCZNE LISA PO WPISACH WIDAĆ  NIE ZRUWNOWARZENIE PSYCHICZNE  I CI…,1
@anonymized_account @anonymized_account czekasz pisowska gnido żeby cisza zapadła abyście mogli zamieść kolejna sprawę pod dywan? Niedoczekanie twoje.,1
"RT @anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account Oj tak, Misiek to Misiek :) to przez ten mały…",0
"@anonymized_account @anonymized_account Nie wiedzialbym że z tym zjebanym klechą  ktoś walczy,spowiedz przez tel . 12 tyś",1
"Który kryminał na Netfliksie polecacie? Niewiele oglądałam, więc nie ma ograniczeń :)",0
@anonymized_account Powiedz mi czy będzie Ci się podobał,0
@anonymized_account @anonymized_account @anonymized_account a ja nie wierze że piszesz teksty że Cupiał o wszystkim decyduje a później wynika co innego,0
"@anonymized_account @anonymized_account Masa ma nowego wroga, masa wszystko kupi, tak trzymać",0
"@anonymized_account @anonymized_account Babcia Herod w formie, pozdrawiam @anonymized_account , czekamy na ustawę w sprawie lewackiej mordy @anonymized_account",1
@anonymized_account @anonymized_account Chyba ze kapiszony to były i teraz trzeba je odgrzewac co chwila bo to sztuczne kapiszony,0
"@anonymized_account Drogi Panie, obecna władza zasługuje wyłącznie na unicestwienie, ona nie ma nic wspólnego z Polską.",0
"@anonymized_account Bardzo dobry węgiel, mało siarki, mało popiołu",0
@anonymized_account @anonymized_account @anonymized_account Matka Boska była półką i Jezus też.,0
@anonymized_account @anonymized_account Ty masz zaległości w rozwoju mózgu,1
Gdzie moi koledzy @anonymized_account @anonymized_account pewnie odurzają się gdzieś klejem na dworcu,1
@anonymized_account Zdarzało się różnie czasami codziennie albo raz na tydzień,0
@anonymized_account Doooobra odpisał zaraz po twoim tweecie XD,0
"@anonymized_account @anonymized_account A co myślałeś, że jesteśmy bogaci ?",0
@anonymized_account @anonymized_account @anonymized_account za to jak się wróci po wszystkim to jak cieplutko w domu :),0
@anonymized_account @anonymized_account Bo nareszcie młodzi sami zaczęli dbać o siebie i przestają reagować na zaproszenia do zakrystii i na plebanię.,0
@anonymized_account @anonymized_account ciekawe jaki teraz prezentuje poziom sportowy,0
"@anonymized_account @anonymized_account Co to znaczy, że nie wiadomo, czy będzie zbierał rezultaty swych wysiłków XD",0
0888888888 w Bułgarii numer ten uważany jest za przeklęty ponieważ podobno każdy z jego właścicieli umierali po kilku dniach,1
Bardzo uprzejmie proszę ABW o zainteresowanie się kontem tego człowieka: @anonymized_account A Was proszę o RT.,1
RT @anonymized_account Bardzo uprzejmie proszę ABW o zainteresowanie się kontem tego człowieka: @anonymized_account A Was proszę o RT.,1
Na jaką reakcję sędziego wg Szpakowskiego miał czekać Bednarek? WTF?,0
jaka drama oglądam say yes to the dress i panna młoda ukrywała pół życia przed ojcem że ma całą w rękę w tatuażach i on się wkurzył,0
@anonymized_account Z Legią w Warszawie zawsze gramy w niedziele o 18 a u siebie zawsze w piątek o 20:30 :P,0
"Odklejenie mózgowe jak nic, jednostka chorobowa",1
"@anonymized_account @anonymized_account @anonymized_account @anonymized_account Jak chcesz, żeby tacy zawodnicy grali w Twojej drużynie to spoko.",0
Szeregowiec Jaruzelski...\nSzeregowiec Kiszczak...\n\nBrzmi OK! 👍🏼\n\n#UstawaDegradacyjna\n\nhttps://t.co/A5LFFoLMwj,0
RT @anonymized_account Szeregowiec Jaruzelski...\nSzeregowiec Kiszczak...\n\nBrzmi OK! 👍🏼\n\n#UstawaDegradacyjna\n\nhttps://t.co/A5LFFoLMwj,0
@anonymized_account A kiedy zagrał dobry mecz w lidze ?,0
"@anonymized_account @anonymized_account Intelektualnie odjechał w krainę dziadka do orzechów, smutne",1
@anonymized_account A ktoś cię jeszcze ogląda pajacu?,1
"@anonymized_account Chyba z powodu przeinwestowania, branża ma się świetnie",0
@anonymized_account @anonymized_account @anonymized_account Do tego pajaca ktoś jeszcze przychodzi ?!!!,1
RT @anonymized_account @anonymized_account @anonymized_account @anonymized_account Do tego pajaca ktoś jeszcze przychodzi ?!!!,1
"@anonymized_account @anonymized_account @anonymized_account I oczywiście ręki Czerwińskiego nie pokazywali, a za taką rękę w meczu z Górnikiem był karny...",0
Drużyna wylądowała w Ostendzie. Po południu/wieczorem oficjalne treningi i konferencje prasowe obu drużyn.,0
@anonymized_account oj nie wiedział co odpisać.Biedny nie bojkotował a pisze żeby kibice bojkotowali bo złego trenera zatrudnili.,1
@anonymized_account @anonymized_account @anonymized_account Przecież jest inwestor. Misiek i Zielak zainwestowali miliony w Wisłę jak podaje Szymon J.,0
"@anonymized_account @anonymized_account Nie ma znaczenia. Od wczoraj ruszyło porządnie i myślę, że będzie dobrze. Do tego pamiętaj, że ceny wyższe ;)",0
@anonymized_account Kolejny filar inteligencji z PiSu,1
@anonymized_account Straszy redekcje karami gałgan jeden,1
"@anonymized_account @anonymized_account Raz, że to bzdura. Dwa, ze śmieje się jedynie z tekstu Weszlo, ktory uznał to za sukces Lecha.",0
@anonymized_account @anonymized_account Wolę swoje zdjęcie niż zakute łby ONRu.,0
"@anonymized_account UK jest coraz bardziej faszystowska, ale widocznie jeszcze nie wystarczająco faszystowska aby powitać @anonymized_account",1
